Pos: ?{E6POS: X 162.0071, Y -281.7951, Z 129.0616, A -99.10789, B 19.48854, C -92.23381, S 2, T 10, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 998
Pos: ?{E6POS: X 228.4417, Y -498.2723, Z 1059.199, A 144.5719, B -46.94024, C 67.78927, S 2, T 10, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 29951
Pos: ?{E6POS: X 198.6675, Y -491.5326, Z 1088.374, A 172.0702, B -25.13612, C 46.53357, S 2, T 10, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 30940
Pos: ?{E6POS: X 125.3909, Y -509.7498, Z 1096.221, A -159.3404, B 24.82729, C 37.41219, S 2, T 10, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 31932
Pos: ?{E6POS: X 147.5088, Y -500.2544, Z 1101.197, A -167.6510, B 8.880973, C 37.57346, S 2, T 10, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 32915
Pos: ?{E6POS: X 219.7956, Y -494.5945, Z 1070.833, A 156.3436, B -40.26788, C 58.07320, S 2, T 10, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 33907
Pos: ?{E6POS: X 235.3743, Y -528.3864, Z 999.9524, A 68.78342, B -46.59422, C 134.5991, S 2, T 10, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 34905
Pos: ?{E6POS: X 177.4615, Y -566.8121, Z 962.0009, A 26.21776, B 2.568394E-01, C 163.1147, S 2, T 10, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 35917
Pos: ?{E6POS: X 104.6728, Y -570.7687, Z 995.7780, A -8.786201, B 53.72504, C 154.6445, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 36917
Pos: ?{E6POS: X 90.58385, Y -560.6464, Z 1022.324, A -46.71724, B 68.84709, C 124.2020, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 37910
Pos: ?{E6POS: X 89.71228, Y -559.1768, Z 1025.516, A -53.65363, B 69.75401, C 118.0904, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 38899
Pos: ?{E6POS: X 89.71298, Y -535.9203, Z 1025.517, A -53.65355, B 69.75400, C 118.0904, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 39894
Pos: ?{E6POS: X 89.71376, Y -367.3990, Z 1025.517, A -53.65363, B 69.75403, C 118.0904, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 40890
Pos: ?{E6POS: X 88.74149, Y -277.5597, Z 1025.516, A -53.62399, B 69.75401, C 118.0904, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 41882
Pos: ?{E6POS: X -20.38660, Y -277.5616, Z 1025.516, A -53.62367, B 69.75410, C 118.0907, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 42876
Pos: ?{E6POS: X -158.3778, Y -277.5616, Z 1025.516, A -53.62347, B 69.75407, C 118.0909, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 43873
Pos: ?{E6POS: X -297.4781, Y -277.5613, Z 1025.516, A -53.62358, B 69.75401, C 118.0908, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 44870
Pos: ?{E6POS: X -411.6661, Y -277.5882, Z 1025.505, A -53.62780, B 69.76893, C 118.0814, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 45865
Pos: ?{E6POS: X -411.6678, Y -277.5864, Z 1025.504, A -53.62761, B 69.76924, C 118.0819, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 46853
Pos: ?{E6POS: X -411.6682, Y -357.2773, Z 1025.505, A -53.62782, B 69.76924, C 118.0817, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 47843
Pos: ?{E6POS: X -411.6676, Y -368.0200, Z 1025.505, A -50.56300, B 71.16597, C 121.3333, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 48836
Pos: ?{E6POS: X -411.6411, Y -367.9822, Z 1025.521, A -41.48418, B 74.11172, C 130.8476, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 49870
Pos: ?{E6POS: X -411.6426, Y -367.9815, Z 1025.521, A -41.48466, B 74.11150, C 130.8473, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 50859
Pos: ?{E6POS: X -411.6420, Y -367.9810, Z 1025.522, A -41.48529, B 74.11153, C 130.8466, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 51850
Pos: ?{E6POS: X -410.8419, Y -367.9814, Z 1025.522, A -41.48507, B 74.11151, C 130.8468, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 52845
Pos: ?{E6POS: X -330.8747, Y -367.9823, Z 1025.522, A -41.48481, B 74.11149, C 130.8470, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 53830
Pos: ?{E6POS: X -207.1914, Y -367.9828, Z 1025.522, A -41.48467, B 74.11151, C 130.8472, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 54832
Pos: ?{E6POS: X -68.64566, Y -367.9828, Z 1025.522, A -41.48476, B 74.11153, C 130.8471, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 55830
Pos: ?{E6POS: X 69.34599, Y -367.9828, Z 1025.522, A -41.48494, B 74.11154, C 130.8469, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 56838
Pos: ?{E6POS: X 103.1828, Y -367.9814, Z 1025.522, A -38.13596, B 74.88592, C 134.3222, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 57842
Pos: ?{E6POS: X 103.1828, Y -368.3933, Z 1025.522, A -19.56206, B 77.42903, C 153.4369, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 58830
Pos: ?{E6POS: X 103.1828, Y -368.3933, Z 1025.522, A -20.62305, B 77.34217, C 152.3497, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 59829
Pos: ?{E6POS: X 103.1825, Y -368.3889, Z 1025.520, A -20.62148, B 77.34151, C 152.3545, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 60821
Pos: ?{E6POS: X 103.1751, Y -358.5843, Z 1022.405, A -17.89522, B 75.83115, C 162.1957, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 61814
Pos: ?{E6POS: X 131.0618, Y -420.0562, Z 1048.674, A -72.08413, B 80.10303, C 56.32796, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 62808
Pos: ?{E6POS: X 205.0276, Y -428.8464, Z 1069.368, A -87.93324, B 68.43976, C -15.58024, S 2, T 2, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 63801
Pos: ?{E6POS: X 256.6051, Y -371.1718, Z 1063.540, A -71.43646, B 58.40636, C -57.54684, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 64798
Pos: ?{E6POS: X 258.8492, Y -349.2590, Z 1057.126, A -65.36551, B 56.74797, C -68.50183, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 65788
Pos: ?{E6POS: X 258.5533, Y -345.1714, Z 1055.756, A -64.19452, B 56.50741, C -70.54163, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 66785
Pos: ?{E6POS: X 258.5533, Y -345.1714, Z 1055.756, A -71.58916, B 39.98139, C -76.11919, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 67777
Pos: ?{E6POS: X 258.5533, Y -345.1714, Z 1055.756, A -67.65247, B 50.17412, C -73.32014, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 68772
Pos: ?{E6POS: X 258.5533, Y -345.1714, Z 1055.756, A -67.65247, B 50.17412, C -73.32014, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 69757
Pos: ?{E6POS: X 258.5527, Y -345.1714, Z 1055.577, A -67.65246, B 50.17412, C -73.32014, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 70747
Pos: ?{E6POS: X 235.6576, Y -345.1714, Z 1055.505, A -67.65247, B 50.17412, C -73.32014, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 71733
Pos: ?{E6POS: X 235.6560, Y -345.1543, Z 986.7228, A -67.64877, B 50.19989, C -73.33061, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 72730
Pos: ?{E6POS: X 235.6573, Y -345.1553, Z 986.7203, A -67.64890, B 50.20030, C -73.33084, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 73716
Pos: ?{E6POS: X 235.6791, Y -345.1982, Z 983.8421, A -67.65446, B 50.22462, C -73.34091, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 74708
Pos: ?{E6POS: X 235.6790, Y -345.1978, Z 983.8419, A -67.71684, B 50.24591, C -73.42206, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 75702
Pos: ?{E6POS: X 235.6792, Y -345.1977, Z 983.8419, A -84.29189, B 53.50972, C -94.39367, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 76700
Pos: ?{E6POS: X 235.6790, Y -345.1979, Z 982.4578, A -98.41394, B 53.26554, C -111.9361, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 77729
Pos: ?{E6POS: X 235.6790, Y -345.1978, Z 912.2650, A -98.41394, B 53.26554, C -111.9361, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 78726
Pos: ?{E6POS: X 235.6873, Y -345.2141, Z 883.0922, A -98.43592, B 53.29034, C -111.9716, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 80037
Pos: ?{E6POS: X 235.6876, Y -345.2171, Z 880.2046, A -98.45732, B 53.30853, C -112.0006, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 81031
Pos: ?{E6POS: X 235.6876, Y -345.2162, Z 880.2050, A -98.45750, B 53.30856, C -112.0007, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 82027
Pos: ?{E6POS: X 235.6871, Y -345.2160, Z 880.2054, A -98.45729, B 53.30838, C -112.0005, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 83039
Pos: ?{E6POS: X 243.3571, Y -362.5126, Z 864.3574, A -100.2066, B 55.22814, C -114.1551, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 84024
Pos: ?{E6POS: X 293.4664, Y -475.5144, Z 716.5596, A -124.6750, B 67.98542, C -141.6831, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 85011
Pos: ?{E6POS: X 323.0612, Y -542.2539, Z 532.9999, A -174.7494, B 70.26516, C 165.2039, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 86012
Pos: ?{E6POS: X 327.5200, Y -552.3089, Z 334.1794, A 152.3858, B 59.05446, C 129.2196, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 87010
Pos: ?{E6POS: X 314.2324, Y -522.3438, Z 191.6186, A 142.2435, B 47.61144, C 116.6558, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 88004
Pos: ?{E6POS: X 314.8824, Y -523.8096, Z 196.1359, A 142.4777, B 48.00335, C 116.9719, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 88993
Pos: ?{E6POS: X 322.9081, Y -541.9084, Z 265.3019, A 146.6819, B 53.76637, C 122.3821, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 89993
Pos: ?{E6POS: X 319.7240, Y -534.7281, Z 234.0856, A 144.6294, B 51.22008, C 119.7956, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 90989
Pos: ?{E6POS: X 318.2303, Y -531.3597, Z 221.4298, A 143.8733, B 50.16220, C 118.8184, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 91987
Pos: ?{E6POS: X 304.3143, Y -499.9777, Z 133.1674, A 139.5671, B 42.35653, C 112.8745, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 92990
Pos: ?{E6POS: X 304.3143, Y -499.9777, Z 133.1674, A 139.5671, B 42.35653, C 112.8745, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 93986
Pos: ?{E6POS: X 303.2557, Y -503.2079, Z 125.7140, A 143.0629, B 41.05004, C 120.2940, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 94969
Pos: ?{E6POS: X 304.6180, Y -498.3425, Z 137.5046, A 137.5641, B 43.16201, C 108.6311, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 95969
Pos: ?{E6POS: X 304.6180, Y -498.3425, Z 137.5046, A 128.9092, B 17.49556, C 104.1425, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 96972
Pos: ?{E6POS: X 304.6180, Y -498.3425, Z 137.5046, A 137.5641, B 43.16201, C 108.6311, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 97971
Pos: ?{E6POS: X 304.6180, Y -498.3425, Z 137.5046, A 136.5832, B 40.96007, C 107.9738, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 98959
Pos: ?{E6POS: X 304.6180, Y -498.3425, Z 137.5046, A 120.2306, B -17.55173, C 104.1469, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 99953
Pos: ?{E6POS: X 304.6180, Y -498.3425, Z 137.5046, A 74.19371, B -72.72058, C 141.6773, S 6, T 18, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0}Time: 100944
